time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.06226873488936313,-1792.8756903426217,1159.8208787317965,253.55000320000002,100.0,False,6
0.002,0.20398403964907552,-1792.0,1161.0,253.5750016,100.0,False,6
0.116,8.32,-1743.1624110871549,1226.900340879462,255.0,100.0,False,6
0.222,15.933092916940982,-1698.0,1287.0,257.208336,100.0,False,6
0.356,25.653333333333332,-1638.8316830620317,1363.0403976004272,260.0,100.0,False,7
0.442,31.95137524210466,-1600.0,1412.0,261.79166933333335,100.0,False,7
0.596,43.32,-1529.3721512444608,1500.1284755025333,265.0,100.0,False,7
0.662,48.21290945443155,-1499.0,1538.0,265.70714422857145,100.0,False,7
0.863,63.19126933197678,-1407.0,1654.0,267.8607149714286,100.0,False,7
0.876,64.16444444444444,-1401.0991255950985,1661.6099925966314,268.0,100.0,False,7
1.083,79.73532879442665,-1308.0,1785.0,270.5875008,100.0,False,7
1.116,82.23111111111112,-1293.271034851036,1805.044419522007,271.0,100.0,False,7
1.303,96.44578301759594,-1210.0,1920.0,273.3375008,100.0,False,7
1.356,100.49777777777778,-1186.2620108859903,1952.673237947648,274.0,100.0,False,7
1.523,113.33210154618581,-1111.0,2056.0,276.0875008,100.0,False,7
1.596,118.96444444444445,-1077.9325515241956,2101.6263442016093,277.0,100.0,False,7
1.743,130.3367976981911,-1011.0,2194.0,278.22500053333334,100.0,False,7
1.836,137.56444444444446,-968.3662553606366,2252.323666093772,279.0,100.0,False,7
1.963,147.48629172423773,-910.0,2332.0,280.59414263587814,100.0,False,7
2.075,156.28611111111113,-858.6584609171699,2402.558396939604,282.0,100.0,False,7
2.183,164.8160552456422,-809.0,2471.0,283.35,100.0,False,7
2.315,175.2861111111111,-747.7731818761852,2555.365674343675,285.0,100.0,False,7
2.403,182.28274867061378,-707.0,2612.0,285.73333333333335,100.0,False,7
2.555,194.41944444444445,-637.1444394832519,2710.5190592503673,287.0,100.0,False,7
2.623,199.8824144999278,-606.0,2755.0,287.85,100.0,False,7
2.795,213.75277777777777,-527.361509801065,2868.7479732604875,290.0,100.0,False,7
2.842,217.538707616179,-506.0,2900.0,290.0,100.0,False,7
3.035,233.0861111111111,-419.06667976302,3028.857254332302,290.0,100.0,False,7
3.062,235.268152156629,-407.0,3047.0,290.22500053333334,100.0,False,7
3.275,252.55277777777775,-312.1428103508177,3191.234307360853,292.0,100.0,False,8
3.282,253.1227990651696,-309.0,3196.0,292.05833386666666,99.97083306666667,False,8
3.502,271.0894254555218,-209.0,3346.0,293.8916672,99.0541664,False,8
3.515,272.15277777777777,-203.03658631351362,3354.813978180642,294.0,99.0,False,8
3.722,289.107840924991,-107.0,3494.0,294.86250026666664,99.0,False,8
3.755,291.8194444444444,-91.35950518886762,3515.9925427637045,295.0,99.0,False,8
3.942,307.238912008466,-1.0,3640.0,296.55833386666666,99.0,False,8
3.995,311.6194444444444,24.997901423885594,3675.1931236754667,297.0,99.0,False,8
4.162,325.44075341086943,108.0,3785.0,297.6958336,99.6958336,False,8
4.235,331.4861111111111,144.85126208036962,3831.305960952647,298.0,100.0,False,8
4.382,343.66014053294936,223.0,3925.0,298.0,100.0,False,8
4.475,351.3527777777777,278.2775507632407,3988.777607301947,298.0,100.0,False,8
4.602,361.8375404270585,358.0,4076.0,297.47083306666667,96.8249984,False,8
4.715,371.1527777777777,428.8872897083748,4146.417495148325,297.0,94.0,False,8
4.822,379.96604144550747,496.0,4207.0,296.46766120363344,88.1442732399676,False,8
4.916,387.6794444444444,555.019612310848,4255.521353108247,296.0,83.0,False,8
5.042,397.9459903253405,636.0,4314.0,294.4249984,83.0,False,8
5.156,407.2127777777777,713.3458635699617,4360.8543992095465,293.0,83.0,False,8
5.262,415.8492434205339,789.0,4399.0,293.0,84.7666688,False,8
5.396,426.7461111111111,890.0316359370885,4439.416608882795,293.0,87.0,False,8
5.482,433.69262510337705,957.0,4461.0,291.9249984,91.65834026666667,False,8
5.636,446.07944444444445,1079.5740358986711,4491.420720974402,290.0,100.0,False,8
5.702,451.3910479901714,1133.0,4501.0,290.0,100.0,False,8
5.876,465.4127777777778,1275.969456711786,4516.473267133397,290.0,100.0,False,8
5.922,469.1265809895855,1314.0,4519.0,290.1916672,100.0,False,8
6.116,484.81277777777774,1474.5582709520418,4524.138058205145,291.0,100.0,False,8
6.142,486.9158499150232,1496.0,4524.0,291.0,100.0,False,8
6.356,504.2127777777778,1671.1381210225613,4515.392913224171,291.0,100.0,False,8
6.362,504.69665777328015,1676.0,4515.0,290.97499946666665,100.0,False,8
6.582,522.4157301863089,1853.0,4496.0,290.0583328,100.0,False,8
6.596,523.5461111111111,1864.2965465579584,4494.542096674372,290.0,100.0,False,8
6.802,540.2454625058075,2031.0,4471.0,291.71666773333334,100.0,False,8
6.836,543.0127777777778,2058.342313639636,4467.1129357822165,292.0,100.0,False,8
7.022,558.1991438245176,2207.0,4448.0,293.55000106666665,99.22499946666667,False,8
7.076,562.6127777777778,2250.1016162398228,4444.067439422308,294.0,99.0,False,8
7.242,576.1759930151604,2383.0,4437.0,294.0,99.0,False,8
7.316,582.2127777777778,2442.7950624675177,4436.182372583329,294.0,99.0,False,8
7.443,592.5532604344188,2546.0,4438.0,293.47083306666667,99.0,False,8
7.556,601.7461111111111,2638.011588490854,4442.865783082165,293.0,99.0,False,8
7.663,610.4546721634688,2721.0,4451.0,293.0,99.0,False,8
7.796,621.2794444444444,2813.4017928135054,4466.829301087883,293.0,99.0,False,8
7.883,628.3567474975007,2875.0,4481.0,293.0,99.0,False,8
8.036,640.8127777777777,2995.162580593784,4513.7366254901735,293.0,99.0,False,8
8.103,646.2811274197036,3048.0,4531.0,293.27916693333333,99.0,False,8
8.276,660.4127777777777,3177.724077237352,4583.567684095139,294.0,99.0,False,8
8.323,664.2431840372205,3212.0,4600.0,293.8041664,99.0,False,8
8.516,679.946111111111,3350.061423586325,4677.143542700905,293.0,99.0,False,8
8.543,682.1442291399799,3369.0,4689.0,293.0,99.0,False,8
8.755,699.3980555555555,3513.7333513656627,4789.9589265265595,293.0,99.0,False,8
8.763,700.047263139674,3519.0,4794.0,292.93333333333334,99.0,False,8
8.983,717.8316543727956,3658.0,4911.0,291.1,99.0,False,8
8.995,718.7980555555554,3665.3196944263545,4917.690434576809,291.0,99.0,False,8
9.203,735.4989948470305,3789.0,5038.0,289.26666666666665,99.0,False,8
9.235,738.064722222222,3807.7170532184737,5057.030316015814,289.0,99.0,False,8
9.422,753.0567644272943,3916.0,5169.0,289.0,99.0,False,8
9.515,760.5424999999999,3969.3308110779035,5223.07748035183,289.0,99.0,False,8
9.642,770.8171544054741,4042.0,5295.0,287.4124992,98.47083306666667,False,8
9.755,779.6091666666666,4106.95717989578,5357.417293761342,286.0,98.0,True,8
9.862,787.318098068417,4167.0,5414.0,269.5041568,54.3083072,True,8
9.995,796.2091666666665,4237.419727969465,5479.413918341275,249.0,0.0,True,8
10.082,801.7151378844885,4281.0,5519.0,238.48749226666666,0.0,True,8
