time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.2282050105998602,-1794.259743283135,1154.2143400590126,256.6,99.0,False,6
0.024,1.9533333333333367,-1784.1036832550726,1168.280516121513,257.0,99.0,False,6
0.109,8.0843399474372,-1748.0,1218.0,258.4225926901844,99.0,False,6
0.263,19.280833333333337,-1681.9491790322645,1307.6946369566774,261.0,99.0,False,7
0.329,24.116974855631398,-1653.0,1346.0,262.0999978666667,99.0,False,7
0.503,36.947500000000005,-1574.2571001023941,1446.5794552478892,265.0,99.0,False,7
0.549,40.347571537033986,-1553.0,1473.0,265.3833322666667,99.0,False,7
0.743,54.7475,-1462.128139859279,1583.9617062076597,267.0,99.0,False,7
0.769,56.69152272124789,-1450.0,1599.0,267.43153325982627,99.0,False,7
0.984,72.88944444444445,-1351.2542617382092,1725.985957673992,271.0,99.0,False,7
0.989,73.26793585177745,-1349.0,1729.0,271.0624992,99.0,False,7
1.209,90.0061689464056,-1251.0,1864.0,273.8124992,99.0,False,7
1.224,91.15611111111112,-1244.264778261195,1873.3025334251583,274.0,99.0,False,7
1.429,106.98019409507017,-1151.0,2001.0,277.4166656,99.0,False,7
1.464,109.68944444444445,-1134.948311843878,2022.8008659844509,278.0,99.0,False,7
1.649,124.01840257173676,-1050.0,2138.0,278.7708330666667,99.0,False,7
1.704,128.28944444444446,-1024.9369070237258,2172.3279953680953,279.0,99.0,False,7
1.869,141.14751816290823,-950.0,2276.0,280.3749994666667,99.0,False,7
1.944,147.02277777777778,-915.7012660489345,2323.8290630831757,281.0,99.0,False,7
2.089,158.44445876365944,-849.0,2417.0,282.8124992,99.0,False,7
2.184,165.9561111111111,-805.1430685276891,2477.847217377656,284.0,99.0,False,7
2.309,175.85975707157417,-747.0,2558.0,285.0416661333333,99.0,False,7
2.424,185.02277777777778,-692.7481640939844,2632.3075986258873,286.0,99.0,False,7
2.528,193.37613294873248,-644.0,2700.0,287.73333333333335,99.0,False,7
2.664,204.35611111111112,-581.9053443233114,2789.2635080706177,290.0,99.0,False,7
2.748,211.14196759048122,-544.0,2845.0,290.35,99.0,False,7
2.904,223.7561111111111,-473.79680247069894,2949.883735256004,291.0,99.0,False,7
2.968,228.93808005996289,-445.0,2993.0,291.26666666666665,99.0,False,7
3.144,243.2227777777778,-365.75437471245874,3111.2561566758027,292.0,99.0,False,7
3.188,246.80685637841748,-346.0,3141.0,292.3666666666667,99.0,False,7
3.384,262.8227777777778,-258.2463895284036,3274.5944975461703,294.0,99.0,False,7
3.389,263.23182218928025,-256.0,3278.0,294.0208330666667,99.0,False,7
3.609,281.25673535971674,-156.0,3427.0,294.9374997333333,99.0,False,7
3.624,282.4894444444445,-149.0272622088375,3437.079930377621,295.0,99.0,False,7
3.829,299.39153888914626,-51.0,3575.0,296.4642852571429,99.0,False,7
3.904,305.58944444444444,-13.521860949486992,3626.8147371583627,297.0,99.0,False,7
4.049,317.5834022982204,61.0,3727.0,297.6041664,99.0,False,7
4.144,325.4561111111111,110.71509976459762,3789.797136989745,298.0,99.0,False,7
4.269,335.8381841155598,175.0,3868.0,298.5208330666667,99.0,False,7
