time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,-7.511019495847127e-05,-1793.61412593994,1158.0690401350291,256.0124992,100.0,False,6
0.126,9.011389516690206,-1740.0,1231.0,257.5875008,100.0,False,6
0.239,17.195555555555554,-1691.118343602352,1296.8491494512596,259.0,100.0,False,7
0.346,25.034485141716335,-1644.0,1359.0,261.6750016,100.0,False,7
0.479,34.86222222222222,-1584.1216024007288,1435.2457598755038,265.0,100.0,False,7
0.566,41.31452452916971,-1544.0,1485.0,266.0875008,100.0,False,7
0.719,52.72888888888889,-1471.5712379542451,1572.9964836564166,268.0,100.0,False,7
0.786,57.767551804589516,-1440.0,1612.0,269.1166677333333,100.0,False,7
0.959,70.86222222222221,-1360.3321983825615,1714.564870840989,272.0,100.0,False,7
1.006,74.42788640490649,-1339.0,1743.0,272.3916672,100.0,False,7
1.199,89.1288888888889,-1252.1747061127692,1862.2002784219387,274.0,100.0,False,7
1.226,91.20003420515552,-1240.0,1879.0,274.4500010666667,100.0,False,7
1.439,107.66222222222223,-1143.20094845119,2011.647593084908,278.0,100.0,False,7
1.446,108.2060871392728,-1140.0,2016.0,278.0875008,100.0,False,7
1.666,125.37684209100064,-1039.0,2153.0,280.8375008,100.0,False,7
1.679,126.39555555555556,-1033.0328228662286,2161.1866527323546,281.0,100.0,False,7
1.886,142.6649686595632,-938.0,2293.0,282.72500053333334,100.0,False,7
1.919,145.26222222222222,-922.7746977313599,2314.1066367756525,283.0,100.0,False,7
2.106,160.00825181111495,-836.0,2434.0,283.93034887334494,100.0,False,7
2.12,161.1188888888889,-829.4724758050171,2443.007784908726,284.0,100.0,False,7
2.326,177.58835416130634,-733.0,2576.0,287.4333354666667,100.0,False,7
2.36,180.3188888888889,-717.0244414051742,2597.985667576764,288.0,100.0,False,7
2.546,195.29148560111244,-630.0,2719.0,289.55000106666665,100.0,False,7
2.6,199.65222222222224,-605.2205608674963,2754.7599564489387,290.0,100.0,False,7
2.766,213.10125557829244,-530.0,2866.0,291.3833344,100.0,False,7
2.84,219.11888888888888,-496.3703147714451,2915.6162068234644,292.0,100.0,False,7
2.986,231.03235686181748,-430.0,3014.0,293.21666773333334,100.0,False,7
3.08,238.7188888888889,-387.5744514195121,3078.333199075676,294.0,100.0,False,7
3.206,249.0310745754985,-331.0,3165.0,294.52500053333335,100.0,False,7
3.32,258.3855555555555,-279.9690655023038,3242.793506671342,295.0,100.0,False,7
3.426,267.1165462248374,-232.0,3315.0,295.8833344,100.0,False,7
3.56,278.18555555555554,-169.80867320329853,3406.6040071151456,297.0,100.0,False,7
3.646,285.29842564376077,-129.0,3465.0,297.35833386666667,100.0,False,7
3.8,298.0522222222222,-54.28655767516636,3568.059319032507,298.0,100.0,False,7
3.866,303.5246144573322,-22.0,3612.0,298.27500053333335,100.0,False,7
4.04,317.98555555555555,63.6396342971095,3727.675284353305,299.0,100.0,False,7
4.086,321.822942549216,87.0,3758.0,299.3833344,100.0,False,7
4.28,338.0522222222222,189.29165419163846,3883.6656642751,301.0,100.0,False,7
4.306,340.2274701519559,203.0,3900.0,301.0,98.15832426666667,False,7
4.507,357.0329389817707,313.0,4026.0,301.0,83.9208288,False,7
