time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.015094101295025586,-1792.6846253241795,1157.845198004821,257.3333333333333,99.0,False,6
0.065,4.713387251061381,-1765.0,1196.0,258.4166656,99.0,False,6
0.22,15.97222222222222,-1699.1300652444352,1286.2028884805968,261.0,99.0,False,6
0.285,20.716814239068867,-1671.0,1324.0,261.8124992,99.0,False,6
0.46,33.57222222222222,-1592.7418546442036,1425.9992323387241,264.0,99.0,False,7
0.505,36.90246708409473,-1572.0,1452.0,264.74999893333336,99.0,False,7
0.7,51.43888888888888,-1479.8046589676946,1563.544368289252,268.0,99.0,False,7
0.725,53.31184568836878,-1468.0,1578.0,268.3124992,99.0,False,7
0.94,69.50555555555555,-1368.2656848075158,1704.9962960202606,271.0,99.0,False,7
0.945,69.88421043719265,-1366.0,1708.0,271.0624992,99.0,False,7
1.165,86.62721678795862,-1268.0,1842.0,273.8124992,99.0,False,7
1.18,87.77222222222221,-1261.2770478948946,1851.2239807784815,274.0,99.0,False,7
1.385,103.4698871735753,-1168.0,1978.0,275.7083328,99.0,False,7
1.42,106.17222222222222,-1151.835864756628,1999.7180979722389,276.0,99.0,False,7
1.605,120.59032843631027,-1066.0,2115.0,279.3035702857143,99.0,False,7
1.7,128.02777777777777,-1022.6094238773783,2174.814775576783,281.0,99.0,False,7
1.825,137.8122915888881,-966.0,2254.0,281.6218904268706,99.0,False,7
1.901,143.77277777777778,-931.5674135122083,2302.265153497716,282.0,99.0,False,7
2.045,155.10852535246727,-866.0,2394.0,283.2,99.0,False,7
2.141,162.7061111111111,-821.7300848783555,2455.4085506101746,284.0,99.0,False,7
2.265,172.57598524191158,-764.0,2535.0,285.55,99.0,False,7
2.381,181.83944444444444,-709.6068715108403,2609.697493376609,287.0,99.0,False,7
2.485,190.14863103358522,-661.0,2677.0,287.37142857142857,99.0,False,7
2.661,204.23944444444447,-580.0070967339234,2791.9518280431676,288.0,99.0,False,7
2.705,207.77361474874434,-560.0,2821.0,288.3666666666667,99.0,False,7
2.901,223.5727777777778,-471.7932915190996,2951.9054553333544,290.0,99.0,False,7
2.925,225.51338707792902,-461.0,2968.0,290.2,99.0,False,7
3.141,243.03944444444448,-363.7881653978828,3113.289293216878,292.0,99.0,False,7
3.145,243.3650980358774,-362.0,3116.0,292.03333333333336,99.0,False,7
3.365,261.3302927826072,-264.0,3266.0,293.8666666666667,99.0,False,7
3.381,262.63944444444445,-256.7881594061775,3276.887579856395,294.0,99.0,False,7
3.585,279.35262887216544,-163.0,3415.0,294.85,99.0,False,7
3.621,282.30611111111114,-146.00095170853785,3439.2515798315717,295.0,99.0,False,7
3.804,297.34201435608753,-58.0,3562.0,295.765690439313,99.0,False,7
3.86,301.95722222222224,-30.948468900514335,3599.391517565816,296.0,99.0,False,7
4.024,315.520223808328,49.0,3708.0,297.3666666666667,99.0,False,7
4.1,321.82388888888886,86.97901475950998,3757.487912330321,298.0,99.0,False,7
4.225,332.2123049997523,151.0,3838.0,298.5208330666667,99.0,False,7
4.34,341.7572222222222,211.89871760083642,3911.6574251729885,299.0,99.0,False,7
4.445,350.4346273793635,274.0,3983.0,298.25000045714285,99.0,False,7
4.62,364.8572222222222,397.20430410377,4114.755272735789,297.0,99.0,False,7
4.665,368.569272693208,428.0,4145.0,297.0,99.0,False,7
4.86,384.65722222222223,549.1919475522063,4248.07956502929,297.0,99.0,False,7
4.885,386.7164772139198,565.0,4260.0,296.8958336,99.0,False,7
5.1,404.3905555555555,710.4698237813553,4357.005659998673,296.0,99.0,False,7
5.105,404.8009466937597,714.0,4359.0,295.9791669333333,99.0,False,7
5.325,422.83026950649014,877.0,4433.0,295.0625002666667,99.0,False,7
5.34,424.0572222222222,889.0026134616069,4437.240263007855,295.0,99.0,False,7
5.545,440.79972816775427,1060.0,4485.0,294.1458336,99.0,False,7
5.58,443.65722222222223,1088.063715092668,4490.918225951403,294.0,99.0,False,7
5.765,458.7654529033081,1232.0,4512.0,294.0,99.0,False,7
5.82,463.25722222222225,1276.51648530912,4515.701498495185,294.0,99.0,False,7
5.985,476.7309666459651,1414.0,4521.0,294.0,99.0,False,7
6.1,486.12388888888887,1508.9696189314936,4520.8255223389315,294.0,99.0,False,7
6.205,494.7034492516335,1595.0,4518.0,294.0,99.0,False,7
6.34,505.7238888888889,1705.007495298481,4510.645567736836,294.0,99.0,False,7
6.425,512.6458090568049,1774.0,4504.0,293.6458336,99.0,False,7
6.58,525.2572222222223,1899.4135854259962,4488.243777803081,293.0,99.0,False,7
6.645,530.554806862662,1952.0,4481.0,293.2708330666667,99.0,False,7
6.82,544.8572222222223,2093.6987653427186,4461.4270761136,294.0,99.0,False,7
6.865,548.5487148676118,2130.0,4457.0,294.3749994666667,99.0,False,7
7.06,564.5905555555555,2286.752587098068,4442.324488452344,296.0,99.0,False,7
7.085,566.6477233233935,2307.0,4441.0,296.0,99.0,False,7
7.3,584.3238888888889,2482.9058874274137,4435.931770873914,296.0,99.0,False,7
7.305,584.7342231210633,2487.0,4436.0,295.9791669333333,99.0,False,7
7.525,602.7614264786582,2665.0,4447.0,295.0625002666667,99.0,False,7
7.54,603.9905555555555,2676.749331710484,4448.093191155295,295.0,99.0,False,7
7.745,620.7928535672562,2833.0,4469.0,295.0,99.0,False,7
7.78,623.6572222222221,2859.623912306686,4474.775219057529,295.0,99.0,False,7
7.965,638.7673570984412,3001.0,4516.0,294.2291669333333,99.0,False,7
8.02,643.257222222222,3043.0456202559753,4530.618123984033,294.0,99.0,False,7
8.185,656.7316115895512,3168.0,4581.0,294.0,99.0,False,7
8.26,662.857222222222,3223.2413782448048,4607.753992680578,294.0,99.0,False,7
8.405,674.6996631334922,3327.0,4666.0,294.0,99.0,False,7
8.461,679.2722222222221,3365.9663769395693,4690.554941264415,294.0,99.0,False,7
8.625,692.6599053239731,3477.0,4768.0,294.0,99.0,False,7
8.701,698.8722222222221,3527.315195258072,4805.785550923503,294.0,99.0,False,7
8.845,710.6677442555233,3620.0,4881.0,294.6,99.0,False,7
8.941,718.5388888888888,3679.0154413582504,4934.358963846457,295.0,99.0,False,7
9.065,728.7053695878873,3753.0,5006.0,295.0,99.0,False,7
9.181,738.2055555555553,3821.3121076179737,5074.364233732369,295.0,99.0,False,7
9.285,746.7067322911728,3882.0,5136.0,295.0,99.0,False,7
9.421,757.8722222222219,3960.8318430326635,5216.107232149875,295.0,99.0,False,7
9.505,764.8466996669815,4010.0,5265.0,295.0,64.35,False,7
9.661,777.5388888888886,4102.954491296394,5353.97712927282,295.0,0.0,True,7
9.725,782.4106128178825,4140.0,5389.0,285.93333333333334,0.0,True,7
9.901,794.9388888888885,4235.914473721143,5479.190584435359,261.0,0.0,True,7
9.945,797.9431609322628,4259.0,5500.0,256.6,0.0,True,7
10.141,810.7388888888886,4358.366012928971,5584.269549112292,237.0,0.0,True,7
10.165,812.2368593530755,4370.0,5594.0,234.6,0.0,True,7
10.381,824.9388888888886,4468.70685300613,5676.926226122558,213.0,0.0,True,7
10.384,825.1031007590095,4470.0,5678.0,212.62342302971098,0.0,True,7
