time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.13473383298573888,-1788.4875422795003,1164.5543533555065,254.48333653333333,99.0,False,6
0.091,6.636666666666665,-1750.6066967470606,1216.694703172941,256.0,99.0,False,6
0.102,7.425172481306076,-1746.0,1223.0,256.1833344,99.0,False,6
0.322,23.314776312908336,-1652.0,1349.0,259.85000106666666,99.0,False,6
0.331,23.97,-1648.024319216684,1354.130560385644,260.0,99.0,False,6
0.542,39.435974765077745,-1552.0,1474.0,263.51666773333335,99.0,False,6
0.571,41.56999999999999,-1538.5915958255855,1490.5144980050386,264.0,99.0,False,6
0.762,55.66310794489313,-1450.0,1600.0,265.5916672,99.0,False,6
0.811,59.303333333333335,-1427.477770324051,1628.4258610805293,266.0,99.0,False,7
0.982,72.10721213881449,-1350.0,1729.0,268.85000106666666,99.0,False,7
1.051,77.30333333333333,-1319.4189653704827,1770.3333229535638,270.0,99.0,False,7
1.202,88.71664838924076,-1253.0,1862.0,271.6178578285714,99.0,False,7
1.331,98.53666666666666,-1195.1763095767874,1941.0220144156563,273.0,99.0,False,7
1.422,105.51403153856234,-1154.0,1997.0,274.51666773333335,99.0,False,7
1.571,117.00333333333333,-1086.2805086722803,2088.9156777660046,277.0,99.0,False,7
1.642,122.49119189304068,-1054.0,2133.0,277.5916672,99.0,False,7
1.811,135.60333333333332,-977.2600626945912,2238.893821264173,279.0,99.0,False,7
1.862,139.58178252120226,-954.0,2271.0,279.6375008,99.0,False,7
2.051,154.40333333333334,-867.2342187035747,2390.352902337707,282.0,99.0,False,7
2.082,156.84270337397675,-853.0,2410.0,282.30845844647433,99.0,False,7
2.252,170.25999999999996,-775.0486826361442,2518.114615774114,284.0,99.0,False,7
2.302,174.22039602914683,-752.0,2550.0,284.4166677333333,99.0,False,7
2.492,189.32666666666665,-663.834249343664,2671.624568568994,286.0,99.0,False,7
2.522,191.71936700309814,-650.0,2691.0,286.25000106666664,99.0,False,7
2.732,208.52666666666667,-554.4896455391878,2828.3776092582193,288.0,99.0,False,7
2.742,209.3297802158362,-550.0,2835.0,288.0833344,99.0,False,7
2.962,227.05291365669447,-452.0,2982.0,289.9166677333333,99.0,False,7
2.972,227.85999999999999,-447.5229380863591,2988.6828936544907,290.0,99.0,False,7
3.182,244.83138725852686,-353.0,3129.0,290.8750005333333,99.0,False,7
3.212,247.26,-339.5726476363568,3149.1980467453773,291.0,99.0,False,7
3.402,262.6664274070027,-255.0,3278.0,291.7916672,99.0,False,7
3.452,266.72666666666663,-232.70755265794392,3311.954648290613,292.0,99.0,False,7
3.622,280.55018521662714,-156.0,3427.0,292.7083338666667,99.0,False,7
3.692,286.26,-123.45894897303388,3473.833665865316,293.0,99.0,False,7
3.842,298.540667797848,-52.0,3573.0,294.25000106666664,99.0,False,7
3.932,305.9266666666666,-8.31962307550955,3631.6881278974806,295.0,99.0,False,7
4.062,316.60756489711076,56.0,3716.0,295.5416672,99.0,False,7
4.172,325.6599999999999,111.79197488781008,3787.6761173452114,296.0,99.0,False,7
4.282,334.72876695609443,168.0,3858.0,296.4583338666667,99.0,False,7
4.412,345.4599999999999,234.3420205503868,3937.6643104634504,297.0,99.0,False,7
4.483,351.32322198483416,275.0,3984.0,297.0,99.0,False,7
4.652,365.25999999999993,389.83686725512786,4107.048860946241,297.0,99.0,False,7
4.703,369.448767084037,424.0,4141.0,296.57499946666667,99.0,False,7
4.892,384.9266666666666,539.633885098499,4242.136813623584,295.0,99.0,False,7
4.923,387.4663549462148,559.0,4257.0,295.0,99.0,False,7
5.132,404.59333333333325,699.2705485775829,4350.5783943703145,295.0,99.0,False,7
5.143,405.4936986177458,707.0,4355.0,294.9539746399399,99.0,False,7
5.363,423.4605073421656,868.0,4431.0,294.03347279438384,99.0,False,7
5.371,424.1116666666666,874.1137581079934,4433.31903975057,294.0,99.0,False,7
5.582,441.2303557822415,1041.0,4483.0,292.24166613333335,99.0,False,7
5.611,443.57833333333326,1064.3891045364694,4488.023975709801,292.0,99.0,False,7
5.802,459.0233920008865,1220.0,4511.0,291.2041664,99.0,False,7
5.851,462.9783333333333,1260.216470532399,4514.589364841759,291.0,99.0,False,7
6.022,476.7552968014374,1401.0,4521.0,290.28749973333333,99.0,False,7
6.091,482.31166666666667,1457.6821333215844,4521.5666374584125,290.0,99.0,False,7
6.242,494.47556362542946,1581.0,4519.0,290.0,99.0,False,7
6.331,501.64500000000004,1652.8255060776414,4515.078911215342,290.0,99.0,False,7
6.462,512.195250938724,1758.0,4506.0,290.0,99.0,False,7
6.571,520.9783333333334,1845.815523953394,4495.3675476477565,290.0,99.0,False,7
6.682,529.932425853231,1935.0,4483.0,290.46250026666667,99.0,False,7
6.811,540.3783333333333,2037.6545480497552,4468.429367563081,291.0,99.0,False,7
6.902,547.7931215369616,2110.0,4459.0,292.1375008,99.0,False,7
7.051,559.9783333333334,2229.0874410264564,4446.446656213507,294.0,99.0,False,7
7.122,565.7807517457384,2286.0,4442.0,294.0,99.0,False,7
7.291,579.5783333333334,2421.7929117886347,4436.073802169789,294.0,99.0,False,7
7.342,583.7379462345859,2463.0,4436.0,293.78749973333333,99.0,False,7
7.531,599.1116666666667,2616.2307294907987,4443.071849133236,293.0,99.0,False,7
7.562,601.6205391350815,2641.0,4445.0,292.6124992,99.0,False,7
7.771,618.445,2804.4601140077057,4464.4011829175815,290.0,99.0,False,7
7.782,619.3273630060145,2813.0,4466.0,289.9083328,99.0,False,7
8.002,636.9261830359201,2983.0,4511.0,288.07499946666667,99.0,False,7
8.011,637.645,2989.872438123833,4513.20452835179,288.0,99.0,False,7
8.222,654.4727041669562,3148.0,4572.0,287.12083306666665,99.0,False,7
8.251,656.7783333333333,3169.089232464745,4581.341087821812,287.0,99.0,False,7
8.442,671.9115990436678,3304.0,4651.0,285.63571382857145,99.0,False,7
8.531,678.945,3364.9125954538595,4688.392642590654,285.0,99.0,False,7
8.662,689.2855042954359,3452.0,4748.0,284.3482581805399,99.0,False,7
8.732,694.8016666666666,3497.0095276249085,4781.319438148736,284.0,99.0,False,7
8.882,706.5959602731889,3590.0,4856.0,283.3749994666667,99.0,False,7
8.972,713.6683333333333,3643.6756424260784,4902.841631653146,283.0,99.0,False,7
9.102,723.8903075620445,3719.0,4973.0,283.0,99.0,False,7
9.212,732.535,3781.4161708625707,5034.445496432587,283.0,99.0,False,7
9.322,741.1671706928703,3843.0,5097.0,282.5416661333333,94.41666133333334,False,7
9.452,751.335,3915.182544706262,5171.299129968575,282.0,89.0,False,7
9.542,758.3398579189707,3965.0,5222.0,280.8749984,55.99995306666667,False,7
9.692,769.9350000000001,4048.0764287348607,5303.85003652961,279.0,1.0,False,7
9.762,775.3017120486915,4087.0,5341.0,276.083328,0.7083328,False,7
9.932,787.8683333333335,4181.767121306758,5428.399783433997,269.0,0.0,True,7
9.982,791.2843470084829,4209.0,5453.0,261.4999808,0.0,True,7
10.172,803.4016666666668,4308.0795900444555,5540.980576333767,233.0,0.0,True,7
10.202,805.2864073996989,4323.0,5554.0,231.24999253333334,0.0,True,7
10.412,818.0016666666668,4421.56482547932,5638.274894196919,219.0,0.0,True,7
10.422,818.552356273042,4426.0,5642.0,217.333312,0.0,True,7
10.642,829.4630435018103,4518.0,5718.0,180.66664533333332,0.0,True,7
10.652,829.9350000000001,4521.967424038776,5721.238125983391,179.0,0.0,True,7
10.862,839.6087575541351,4602.0,5785.0,166.74999253333334,0.0,True,7
10.892,840.9350000000001,4613.13403369345,5793.322283190646,165.0,0.0,True,7
11.063,848.2018957337325,4675.0,5836.0,155.73749653333334,0.0,True,7
11.132,851.0683333333334,4698.671877554452,5850.175533704337,152.0,0.0,True,6
11.283,857.2916750286664,4749.0,5875.0,148.2249984,0.0,True,6
11.372,860.8016666666667,4779.100420995829,5885.879732392305,146.0,0.0,True,3
11.503,865.6377989518894,4824.0,5897.0,137.2666624,0.0,True,3
11.612,869.4683333333334,4861.724696621008,5901.986644270484,130.0,0.0,True,3
11.723,873.2731653932451,4900.0,5904.0,126.29999786666667,0.0,True,3
11.852,877.6016666666667,4943.684879201833,5903.614708714888,122.0,0.0,True,3
11.943,880.6157480920083,4974.0,5901.0,120.47698678440521,0.0,True,3
12.091,885.4355555555555,5022.363691248813,5891.929023496468,118.0,0.0,True,3
12.163,887.7353576828705,5045.0,5886.0,116.5,0.0,True,3
12.331,892.9688888888888,5094.770724753167,5869.197055857083,113.0,0.0,False,3
12.382,894.5131034056058,5109.0,5863.0,111.7249984,1.2750016,False,3
12.571,900.1022222222222,5158.295839294604,5835.169872019235,107.0,6.0,False,3
12.602,901.0125299073898,5166.0,5830.0,106.87083306666666,7.5500032,False,3
12.811,907.1688888888889,5215.525486780163,5791.222768550559,106.0,18.0,False,3
12.822,907.4980288120452,5218.0,5789.0,106.1375008,17.8166656,False,3
13.042,914.1640461283316,5264.0,5741.0,108.8875008,14.149998933333332,False,3
