time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.2595484050929615,-1787.7053159618415,1163.6650384399084,255.5142857142857,99.0,False,6
0.004,0.5463802742048931,-1786.0,1166.0,255.6,99.0,False,6
0.116,8.586666666666668,-1738.7220097642441,1230.7826119096032,258.0,99.0,False,6
0.224,16.356998351919547,-1693.0,1293.0,258.9,99.0,False,6
0.356,25.92,-1635.4556351607955,1369.9209948636951,260.0,99.0,False,6
0.444,32.36687025263552,-1596.0,1421.0,261.8333333333333,99.0,False,6
0.596,43.58666666666667,-1525.7802069975728,1507.959093467944,265.0,99.0,False,6
0.664,48.610145623090766,-1494.0,1547.0,265.56666666666666,99.0,False,6
0.836,61.38666666666667,-1413.6316222992696,1647.2422234818343,267.0,99.0,False,7
0.883,64.9215975340075,-1392.0,1675.0,268.1750016,98.8041664,False,7
1.076,79.58666666666667,-1305.088813782641,1790.6162766160924,273.0,98.0,False,7
1.103,81.64304180676375,-1293.0,1807.0,273.22500053333334,98.11250026666667,False,7
1.316,97.92,-1197.1846331776787,1937.6896338795293,275.0,99.0,False,7
1.323,98.45890393296624,-1194.0,1942.0,275.1166677333333,99.0,False,7
1.543,115.51090834316582,-1093.0,2078.0,278.7833344,99.0,False,7
1.556,116.52,-1087.0542184230976,2086.130511950483,279.0,99.0,False,7
1.763,132.60229516249296,-993.0,2217.0,279.86250026666664,99.0,False,7
1.796,135.18666666666667,-978.0270612253211,2237.953986385386,280.0,99.0,False,7
1.983,149.97735092592697,-893.0,2357.0,283.33928685714284,99.0,False,7
2.076,157.35333333333335,-850.4297191989465,2416.5421244124427,285.0,99.0,False,7
2.203,167.39709826973788,-792.0,2498.0,285.0,99.0,False,7
2.316,176.35333333333332,-739.778555304543,2570.316879485604,285.0,99.0,False,7
2.423,184.88825511178982,-690.0,2639.0,286.3375008,99.0,False,7
2.556,195.55333333333334,-627.54494611622,2725.108679118063,288.0,99.0,False,7
2.643,202.55101389302047,-587.0,2782.0,288.72500053333334,99.0,False,7
2.796,214.88666666666666,-517.1675261966988,2883.2784455818814,290.0,99.0,False,7
2.863,220.2937974733182,-487.0,2928.0,290.27916693333333,99.0,False,7
3.036,234.28666666666666,-409.8816996491001,3044.2715300781,291.0,99.0,False,7
3.083,238.10324499780927,-389.0,3076.0,291.46766247726566,99.0,False,7
3.237,250.64583333333334,-320.54326541717904,3180.265078051884,293.0,99.0,False,7
3.303,256.0297559155564,-291.0,3225.0,293.27500053333335,99.0,False,7
3.477,270.24583333333334,-212.1469202556572,3342.8875388653546,294.0,99.0,False,7
3.523,274.01003256745986,-191.0,3374.0,294.1916672,99.0,False,7
3.717,289.9125,-100.31575753891626,3504.654559287944,295.0,99.0,False,7
3.743,292.047113802365,-88.0,3522.0,295.10833386666667,99.0,False,7
3.957,309.6458333333333,15.046643151466878,3663.073472990645,296.0,99.0,False,7
3.963,310.13998688774575,18.0,3667.0,296.02500053333335,99.0,False,7
4.183,328.28848140872384,129.0,3810.0,296.9416672,99.0,False,7
4.197,329.4458333333333,136.2303436596676,3819.015299539368,297.0,99.0,False,7
4.403,346.50056749759347,245.0,3950.0,297.85833386666667,99.0,False,7
4.437,349.3125,263.43464926188625,3971.181451628713,298.0,99.0,False,7
4.623,364.6629655760335,367.0,4084.0,297.22499946666665,99.0,False,7
4.677,369.11249999999995,398.0536760828594,4115.397200080136,297.0,99.0,False,7
4.843,382.77402469683415,497.0,4207.0,296.3083328,99.0,False,7
4.917,388.8458333333333,543.3444916354631,4244.712065120942,296.0,99.0,False,7
5.063,400.78153001115754,639.0,4313.0,294.7782419338599,99.0,False,7
5.156,408.3641666666666,702.898239801701,4351.950387856568,294.0,99.0,False,7
5.283,418.7027251121959,794.0,4399.0,293.47083306666667,99.0,False,7
5.396,427.8975,878.9249282634651,4434.404118334716,293.0,99.0,False,7
5.503,436.6096186331401,962.0,4462.0,293.0,99.0,False,7
5.636,447.43083333333334,1067.936736876492,4487.9137375139535,293.0,99.0,False,7
5.704,452.95220118988624,1123.0,4498.0,292.71666666666664,99.0,False,7
5.876,466.89750000000004,1264.3336698227806,4515.030176296589,292.0,99.0,False,7
5.924,470.7898515946372,1304.0,4518.0,292.0,99.0,False,7
6.144,488.6351862321934,1486.0,4523.0,292.0,99.0,False,7
