time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.12812417102811446,-1792.3680779986257,1158.2448953866522,257.0500032,100.0,False,6
0.076,5.58333333333333,-1760.0319766510854,1202.0238809461034,258.0,100.0,False,6
0.183,13.27775415594803,-1714.0,1264.0,258.8916672,100.0,False,6
0.316,22.916666666666664,-1655.9330708866216,1341.555457214466,260.0,100.0,False,7
0.403,29.30452751769565,-1617.0,1392.0,262.1750016,100.0,False,7
0.556,40.65,-1546.2395614614913,1479.4784885355925,266.0,100.0,False,7
0.623,45.63496811282795,-1515.0,1518.0,266.8375008,100.0,False,7
0.796,58.58333333333333,-1434.7428231127121,1619.201599847444,269.0,100.0,False,7
0.843,62.13444985238933,-1413.0,1647.0,269.979168,100.0,False,7
1.036,76.85,-1324.2061431682584,1762.5135760278454,274.0,100.0,False,7
1.063,78.92013567105872,-1312.0,1779.0,274.3375008,100.0,False,7
1.276,95.31666666666666,-1217.1563491575296,1911.632832695513,277.0,100.0,False,7
1.283,95.85621359957726,-1214.0,1916.0,277.02916693333333,100.0,False,7
1.503,112.8417468576865,-1113.0,2053.0,277.9458336,100.0,False,7
1.516,113.85,-1107.0241386419361,2061.15365734837,278.0,100.0,False,7
1.723,129.99394500995678,-1012.0,2192.0,280.5875008,100.0,False,7
1.756,132.58333333333331,-996.7154095675801,2212.906890488597,281.0,100.0,False,7
1.942,147.2505424437258,-910.0,2331.0,283.3250016,100.0,False,7
1.996,151.51666666666665,-884.9032653726391,2365.5154316314934,284.0,100.0,False,7
2.162,164.63558687025315,-808.0,2472.0,284.6916672,100.0,False,7
2.236,170.51666666666668,-773.7149754909369,2519.338822268943,285.0,100.0,False,7
2.382,182.21268351799588,-706.0,2613.0,287.4333354666667,100.0,False,7
2.476,189.78333333333333,-662.3127864221476,2674.114372555234,289.0,100.0,False,7
2.602,199.95875773874786,-604.0,2757.0,290.05000106666665,100.0,False,7
2.716,209.18333333333334,-551.936766073379,2832.8442742653547,291.0,100.0,False,7
2.822,217.76924616964396,-504.0,2904.0,291.4416672,100.0,False,7
2.956,228.64999999999998,-443.8623877003284,2994.689709293809,292.0,100.0,False,7
3.042,235.65972274314453,-405.0,3053.0,292.7196661503823,100.0,False,7
3.195,248.1683333333333,-334.71227171962767,3156.533044096159,294.0,100.0,False,7
3.262,253.6530836776074,-304.0,3202.0,294.27916693333333,100.0,False,7
3.435,267.835,-225.52727405543635,3319.9949304940046,295.0,100.0,False,7
3.482,271.6932908752653,-204.0,3352.0,295.23383123863283,100.0,False,7
3.636,284.3616666666667,-132.20436686575513,3456.404907086801,296.0,100.0,False,7
3.702,289.8118331760264,-101.0,3501.0,296.55000106666665,100.0,False,7
3.876,304.22833333333335,-17.58481910194986,3618.1952534585653,298.0,100.0,False,7
3.922,308.0448938620536,5.0,3649.0,298.1916672,100.0,False,7
4.116,324.1616666666667,102.81249364956554,3777.281696920396,299.0,100.0,False,7
4.142,326.3243145234721,116.0,3794.0,299.10833386666667,99.0249952,False,7
4.356,344.1616666666667,228.46736564422116,3930.872010764895,300.0,91.0,False,7
4.362,344.66338830158236,232.0,3935.0,300.02500053333335,90.59999146666667,False,7
4.582,363.0662284262635,374.0,4093.0,300.9416672,75.9333248,False,7
4.596,364.22833333333335,382.88721898957454,4102.09199089482,301.0,75.0,False,7
4.802,381.17327252711175,509.0,4218.0,296.70833066666665,74.14166613333333,False,7
4.836,383.9616666666667,530.250330194367,4235.448298509978,296.0,74.0,False,7
5.022,399.2164021240327,651.0,4324.0,295.22499946666665,72.44999893333333,False,7
5.076,403.62833333333333,687.5626480453219,4346.849324168868,295.0,72.0,False,7
5.242,417.11672487851445,805.0,4408.0,292.9249984,76.1500032,False,7
5.316,423.095,860.4468598075969,4430.31446544606,292.0,78.0,False,7
5.462,434.8300717615273,974.0,4466.0,290.1749984,79.21666773333334,False,7
5.556,442.36166666666674,1048.2850233369402,4483.9158835410335,289.0,80.0,False,7
5.682,452.4441786160844,1149.0,4502.0,288.47499946666665,86.82500693333333,False,7
5.796,461.5616666666667,1241.037765695154,4512.790609864853,288.0,93.0,False,7
5.902,470.04159623290275,1327.0,4519.0,288.0,95.6500032,False,7
6.076,483.9616666666667,1468.1159643868482,4523.036707119619,288.0,100.0,False,7
6.103,486.1210079106683,1490.0,4523.0,288.0,100.0,False,7
6.316,503.16166666666675,1662.352067040887,4516.417496962952,288.0,100.0,False,7
6.323,503.7225939360645,1668.0,4516.0,288.02916693333333,100.0,False,7
6.543,521.3835356903797,1845.0,4497.0,288.9458336,100.0,False,7
6.556,522.4283333333334,1855.446941514944,4495.628636576284,289.0,100.0,False,7
6.763,539.0921139475809,2022.0,4472.0,289.86250026666664,100.0,False,7
6.796,541.7616666666668,2048.6804348350333,4468.353663116955,290.0,100.0,False,7
6.983,556.9716254168184,2200.0,4450.0,292.3375008,100.0,False,7
7.036,561.2950000000001,2242.501969795175,4446.056422603316,293.0,100.0,False,7
7.203,574.9318699250238,2376.0,4438.0,293.6958336,100.0,False,7
7.276,580.8950000000001,2434.9836131433126,4436.88068995446,294.0,100.0,False,7
7.423,592.9014871110927,2554.0,4439.0,294.0,100.0,False,7
7.516,600.4950000000001,2628.2393359266525,4443.205193096309,294.0,100.0,False,7
7.643,610.8604169490328,2730.0,4454.0,294.0,100.0,False,7
7.756,620.0950000000001,2823.163417801012,4470.356487941014,294.0,100.0,False,7
7.863,628.8619432534399,2911.0,4491.0,294.4458336,100.0,False,7
7.996,639.7616666666668,3016.22128488334,4522.7049647493095,295.0,100.0,False,7
8.083,646.8726801584194,3083.0,4547.0,294.63749973333336,100.0,False,7
8.236,659.3616666666668,3197.037666088729,4596.480581097759,294.0,100.0,False,7
8.303,664.8358833873586,3246.0,4621.0,294.0,100.0,False,7
8.476,678.9616666666668,3370.0408474662586,4692.373379720669,294.0,100.0,False,7
8.522,682.7050978618611,3402.0,4713.0,293.6166656,100.0,False,7
8.716,698.4283333333334,3531.2319532681563,4806.690340203019,292.0,100.0,False,7
8.742,700.5276921180904,3548.0,4820.0,291.78333226666666,100.0,False,7
8.956,717.7616666666668,3681.394861003348,4935.625882008237,290.0,100.0,False,7
8.962,718.2449569100303,3685.0,4939.0,290.0,100.0,False,7
9.182,735.9692308416934,3813.0,5066.0,290.0,100.0,False,7
9.196,737.0950000000001,3821.0383413746677,5074.1205460233705,290.0,100.0,False,7
9.402,753.629346736689,3939.0,5193.0,289.14166613333333,100.0,False,7
9.436,756.3616666666668,3958.452942073355,5212.4965848917445,289.0,100.0,False,7
9.622,771.3036968606588,4065.0,5318.0,288.22499946666665,100.0,False,7
9.676,775.5616666666668,4096.05937188822,5347.951790240026,288.0,100.0,True,7
9.842,788.3435599288636,4192.0,5438.0,281.05438980970314,30.543898097031473,True,7
9.915,794.0177777777778,4234.454208472456,5476.70202826888,278.0,0.0,True,7
10.062,805.6309894986414,4318.0,5551.0,278.0,0.0,True,7
10.116,809.5394444444446,4346.767444255472,5576.037926709035,278.0,0.0,True,7
10.282,819.6412302735705,4429.0,5646.0,233.041632,0.0,True,7
10.356,823.7394444444446,4463.1705782257795,5674.524724412529,213.0,0.0,True,7
10.502,831.6766671439954,4526.0,5726.0,200.2249888,0.0,True,7
10.596,836.5394444444446,4562.991155408019,5755.585729436665,192.0,0.0,True,7
10.722,842.6266726373756,4609.0,5791.0,180.44998826666668,0.0,True,7
10.836,847.872777777778,4647.973631000799,5819.029300967306,170.0,0.0,True,7
10.942,852.65536138274,4684.0,5842.0,165.583328,0.0,True,7
11.076,858.5394444444446,4731.826535464924,5867.141474579296,160.0,0.0,True,7
11.162,862.1989123528172,4763.0,5880.0,156.41666133333334,0.0,True,7
11.316,868.5394444444446,4818.665875942858,5895.448110646989,150.0,0.0,True,5
11.382,871.1828953608683,4843.0,5900.0,147.5249952,0.0,True,5
11.556,877.9394444444446,4909.262115206732,5907.092640577147,141.0,0.0,True,4
11.602,879.6735354278424,4927.0,5907.0,139.2749952,0.0,True,4
11.796,886.7394444444445,5000.816237477701,5896.936189061099,132.0,0.0,True,3
11.822,887.654425979781,5010.0,5895.0,131.0249952,0.0,True,3
12.036,894.9394444444446,5078.175048840563,5875.681567800524,123.0,0.0,True,3
