time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.011090196615036851,-1381.581221333885,-771.5348606985468,318.2499996444445,100.0,False,8
0.15,13.326779092699269,-1370.0,-639.0,319.0833336888889,100.0,False,8
0.315,28.02499999999999,-1358.0481645285718,-492.8143337482964,320.0,100.0,False,8
0.37,32.93626040299549,-1354.0,-444.0,320.54999808,100.0,False,8
0.515,45.91388888888888,-1342.84616558059,-315.11005200663993,322.0,100.0,False,8
0.65,58.038049697946335,-1332.0,-195.0,322.74999893333336,100.0,False,8
0.87,77.86277931793396,-1314.0,0.0,323.97222257777776,100.0,False,8
0.875,78.31388888888887,-1313.6034750431832,4.383371206930875,324.0,100.0,False,8
1.075,96.36944444444441,-1297.9800794832493,181.80794549107003,325.0,100.0,False,8
1.11,99.52771685208889,-1295.0,216.0,325.0,100.0,False,8
1.315,118.03611111111107,-1275.9809477526603,434.47947580325143,325.0,100.0,False,8
1.35,121.20669740702883,-1273.0,469.0,325.2386368,100.0,False,8
1.69,152.18100948921995,-1250.0,741.0,327.55681687272727,100.0,False,8
1.755,158.12499999999994,-1245.6473130998716,793.0398862782936,328.0,100.0,False,8
2.669,242.1606346228437,-1173.0,1636.0,330.9771984870149,100.0,False,8
2.676,242.80583333333328,-1172.389912361163,1642.4732419339834,331.0,100.0,False,8
2.849,258.7579249050275,-1158.0,1801.0,331.86499968,100.0,False,8
2.876,261.2502777777777,-1156.1942635072637,1825.4992361810134,332.0,100.0,False,8
2.909,264.2977759066013,-1154.0,1856.0,332.1178569142857,100.0,False,8
3.156,287.1502777777777,-1130.747373335836,2125.0905814114712,333.0,100.0,False,8
3.269,297.62621547710125,-1120.0,2243.0,333.31388871111113,100.0,False,8
3.516,320.5502777777777,-1101.566488859945,2450.6325644059934,334.0,100.0,False,8
3.669,334.74629071702486,-1091.0,2577.0,334.0,100.0,False,8
3.836,350.23916666666656,-1078.5728221950963,2731.158090429552,334.0,100.0,False,8
3.869,353.300725872143,-1076.0,2762.0,334.0,100.0,False,8
4.029,368.1451218932205,-1063.0,2910.0,334.0,100.0,False,8
4.116,376.2169444444443,-1055.6455982011614,2990.2058943351776,334.0,100.0,False,8
4.209,384.84552114199016,-1048.0,3076.0,334.0,100.0,False,8
4.369,399.6903669535747,-1036.0,3224.0,334.0,100.0,False,8
4.476,409.61694444444436,-1027.376402867528,3323.209151802415,334.0,100.0,False,8
4.589,420.0991398035011,-1018.0,3428.0,334.0,100.0,False,8
4.716,431.88361111111107,-1007.7935575149966,3545.565413246684,334.0,100.0,False,8
4.789,438.6616337130363,-1002.0,3613.0,334.0,100.0,False,8
5.03,461.0386213269124,-983.0,3835.0,334.0,100.0,False,8
5.115,468.9019444444444,-976.4031941476997,3913.377174423894,334.0,100.0,False,8
5.35,490.5734190748959,-958.0,4130.0,332.0416661333333,100.0,False,8
5.355,491.0352777777777,-957.5928246455678,4134.593999743203,332.0,100.0,False,8
5.57,510.9285212097094,-940.0,4332.0,332.8958325333333,100.0,False,8
5.595,513.2352777777777,-938.107525297643,4355.080933078996,333.0,100.0,False,8
5.73,525.6514409434346,-928.0,4479.0,331.65000192,100.0,False,8
5.795,531.6241666666666,-922.3833891880223,4537.496372405515,331.0,100.0,False,8
5.81,533.0030815978484,-921.0,4552.0,331.0,100.0,False,8
6.17,566.1110081270322,-885.0,4973.0,331.0,100.0,False,8
6.195,568.4019444444444,-883.4298242697213,4991.573789616181,331.0,100.0,False,8
6.395,586.6797222222222,-874.8044237132701,5091.53922454978,329.0,100.0,False,8
6.41,588.0485976204219,-874.0,5101.0,328.92500096,100.0,False,8
6.595,604.9019444444444,-860.4745093283306,5262.251469082482,328.0,100.0,False,8
6.71,615.3189964547239,-851.0,5372.0,327.0416661333333,100.0,False,8
6.87,629.744369659452,-838.0,5516.0,325.7083328,100.0,False,8
6.955,637.4019444444444,-829.8981638270288,5607.918985883329,325.0,100.0,False,8
7.195,659.0019444444445,-805.2720908554343,5895.869535875058,324.0,100.0,False,8
7.21,660.3486083561211,-804.0,5911.0,323.92500096,100.0,False,8
7.595,694.7797222222222,-781.1318524073267,6189.023415199359,322.0,100.0,False,8
7.63,697.9042435227352,-779.0,6214.0,321.7812496,100.0,False,8
7.755,709.0463888888888,-770.5943149304914,6310.353615988906,321.0,100.0,False,8
7.85,717.4707824916517,-762.0,6410.0,320.05000192,100.0,False,8
7.955,726.7686111111111,-749.2607173460906,6560.877545208866,319.0,100.0,False,8
8.03,733.4250315880254,-741.0,6659.0,319.4687504,100.0,False,8
8.115,740.9908333333334,-734.732590642659,6732.8916760283155,320.0,100.0,False,8
8.33,760.2186002040577,-726.0,6835.0,319.3281256,79.1718936,False,8
8.435,769.346388888889,-718.7890475914339,6921.870008349384,319.0,69.0,True,8
8.67,788.9905170299478,-699.0,7163.0,301.3749952,8.291650133333334,True,8
8.675,789.4130555555557,-698.6411896459871,7167.395850112361,301.0,7.0,True,8
8.875,806.1352777777779,-686.8965320912586,7312.185194164125,301.0,1.0,True,8
9.029,816.8194704735722,-679.0,7409.0,269.89278897042016,0.6159603576595085,True,8
9.249,829.2073635080594,-667.0,7552.0,225.4538791347837,0.06733184117016922,True,8
9.276,830.6408333333335,-665.5623914077912,7568.42408186028,220.0,0.0,True,8
9.509,842.3158942957882,-654.0,7697.0,193.7875072,0.0,True,8
9.669,849.767461392464,-647.0,7776.0,175.7875072,0.0,True,8
9.676,850.085277777778,-646.6598560910787,7779.307878265939,175.0,0.0,True,7
