time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.08307504939627197,-1375.2511300613055,-703.8591974229713,317.22222222222223,100.0,False,8
0.14,12.48888888888889,-1359.6732669367875,-517.8629001568806,318.0,100.0,False,8
0.157,13.998695391580178,-1358.0,-498.0,318.14166613333333,100.0,False,8
0.5,44.58888888888889,-1332.9720624708618,-207.76073255104473,321.0,100.0,False,8
0.517,46.108430210717174,-1332.0,-197.0,321.1069177934419,100.0,False,8
0.659,58.81055555555556,-1324.565834322285,-117.05187648355948,322.0,100.0,False,8
0.899,80.3438888888889,-1310.41261045587,35.872029239447144,323.0,100.0,False,8
0.916,81.8750994913239,-1309.0,52.0,323.1062496,100.0,False,8
1.156,103.59052624153284,-1286.0,321.0,324.6062496,100.0,False,8
1.379,123.81055555555557,-1272.6377327015898,476.7341578519595,326.0,100.0,False,8
1.436,128.9701394402772,-1269.0,519.0,326.0,100.0,False,8
1.616,145.25356871244622,-1255.0,682.0,326.0,100.0,False,8
1.699,152.78833333333336,-1248.4227456137219,758.9470650668452,326.0,100.0,False,8
1.836,165.26991856064555,-1238.0,881.0,327.70186323552326,100.0,False,8
1.86,167.45722222222224,-1236.2606674135525,901.2954675012969,328.0,100.0,False,8
2.1,189.32388888888892,-1217.690594407972,1115.7066593508077,328.0,100.0,False,8
2.116,190.78452612902737,-1216.0,1135.0,328.08,100.0,False,8
2.336,210.92226569863433,-1189.0,1444.0,329.18,100.0,False,8
2.5,225.99055555555557,-1177.0582616353086,1592.2783994789238,330.0,100.0,False,8
2.816,255.1311533509281,-1161.0,1774.0,331.58,100.0,False,8
2.836,256.9763430325851,-1159.0,1792.0,331.68,100.0,False,8
2.9,262.87944444444446,-1152.5152916729414,1855.0982119796834,332.0,100.0,False,8
3.06,277.63500000000005,-1136.21039070157,2045.7227704115005,332.0,100.0,False,8
3.196,290.2085933809109,-1124.0,2196.0,332.48571428571427,100.0,False,8
3.34,303.535,-1113.476630184965,2322.4126481484163,333.0,100.0,False,8
3.5,318.33500000000004,-1103.3968647614654,2439.6730615568295,333.0,100.0,False,8
3.576,325.37942308747057,-1098.0,2502.0,333.31666666666666,100.0,False,8
