time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.13518867441093185,-1381.1224450015386,-771.2131735988837,317.7,100.0,False,8
0.111,9.99033363526414,-1373.0,-673.0,318.6250005333333,100.0,False,8
0.156,13.993333333333336,-1369.608646782802,-633.0301475949859,319.0,100.0,False,8
0.316,28.260000000000005,-1357.1835735673862,-490.48840624001417,321.0,100.0,False,8
0.411,36.75054961497511,-1350.0,-407.0,321.47499904,100.0,False,8
0.516,46.14888888888889,-1342.3443602821617,-315.8269502143317,322.0,100.0,False,8
0.571,51.076752693101525,-1338.0,-265.0,322.2291658666667,100.0,False,8
0.756,67.68222222222222,-1320.647021676865,-71.15924184992768,323.0,100.0,False,8
0.831,74.43117068720242,-1314.0,2.0,323.3740652168084,100.0,False,8
1.13,101.43715244901003,-1293.0,236.0,324.8653363176597,100.0,False,8
1.157,103.88361111111111,-1291.030984373339,258.6952587729737,325.0,100.0,False,8
1.39,125.04321305211384,-1273.0,470.0,326.66428525714286,100.0,False,8
1.437,129.31694444444443,-1269.5105303402247,510.6805711188201,327.0,100.0,False,8
1.57,141.41586138506455,-1259.0,633.0,327.33249984,100.0,False,8
1.837,165.76138888888886,-1229.3103215387696,981.7150986246991,328.0,100.0,False,8
1.85,166.95040495649965,-1228.0,997.0,328.1083328,100.0,False,8
2.077,187.76138888888886,-1210.02954600544,1203.516092599475,330.0,100.0,False,8
2.23,201.81911778319778,-1201.0,1307.0,330.4781248,100.0,False,8
2.397,217.18361111111108,-1192.4863251480144,1406.9940336294812,331.0,100.0,False,8
2.63,238.6506213299397,-1176.0,1600.0,331.64722204444445,100.0,False,8
2.757,250.3836111111111,-1160.3387820407202,1779.7796053272214,332.0,100.0,False,8
2.87,260.8489706149461,-1147.0,1932.0,332.7062496,100.0,False,8
3.077,280.0725,-1134.0683703430316,2077.410646114369,334.0,100.0,False,8
3.25,296.1709468200715,-1126.0,2172.0,334.8693461324716,100.0,False,8
3.276,298.5905555555555,-1124.4190196528784,2191.1953595931204,335.0,100.0,False,8
3.47,316.6379627037559,-1109.0,2376.0,335.0,100.0,False,8
3.591,327.90255092901293,-1096.0,2521.0,335.0,100.0,False,8
3.596,328.36833333333334,-1095.5127837208759,2526.532205515153,335.0,100.0,False,8
3.851,352.1559168690714,-1076.0,2762.0,335.7083328,100.0,False,8
3.956,361.9683333333333,-1065.7532944876452,2881.179113074354,336.0,100.0,False,8
4.111,376.4713237771143,-1050.0,3060.0,336.43055573333334,100.0,False,8
4.316,395.6683333333333,-1036.4449990410662,3211.740481387683,337.0,100.0,False,8
4.476,410.6461111111111,-1026.3976859974434,3326.6615480641867,337.0,100.0,False,8
4.551,417.66455358315966,-1019.0,3414.0,337.0,99.68749973333334,False,8
4.716,433.1127777777778,-998.5868527850188,3657.3373218118722,337.0,99.0,False,8
4.731,434.5190994593229,-997.0,3676.0,337.0535707428571,99.05357074285715,False,8
4.996,459.4016666666667,-981.0596494839467,3853.0061058495653,338.0,100.0,False,8
5.071,466.44115253761845,-977.0,3900.0,338.0,100.0,False,8
5.276,485.69055555555553,-961.5136532084443,4088.2049586184444,338.0,100.0,False,8
5.291,487.10189134148476,-960.0,4106.0,338.07499904,100.0,False,8
5.476,504.5238888888889,-937.0424792823168,4366.984163091627,339.0,100.0,False,8
5.571,513.4479359852883,-927.0,4481.0,338.52500096,100.0,False,8
5.676,523.3016666666667,-919.8242313819037,4564.9612716789425,338.0,100.0,False,8
5.911,545.3721428903909,-910.0,4687.0,338.0,100.0,False,8
5.996,553.3461111111112,-903.8064453308348,4760.29369796804,338.0,100.0,False,8
6.111,564.1195735505156,-894.0,4874.0,337.42499968,100.0,False,8
6.196,572.0683333333334,-886.8247455993235,4955.275982363648,337.0,100.0,False,8
6.356,587.0016666666668,-873.702369330225,5102.553228620546,336.0,100.0,False,8
6.431,594.0062247002129,-868.0,5171.0,336.0,100.0,False,8
6.511,601.4765588241297,-862.0,5246.0,336.0,100.0,False,8
