time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.19944199254686712,-1379.577412057004,-751.330364866953,318.74545454545455,99.58181818181818,False,8
0.184,16.568888888888885,-1362.427120769039,-546.2314906650425,320.0,100.0,False,8
0.221,19.863010827465768,-1359.0,-506.0,320.18500096,99.81499904,False,8
0.384,34.40222222222222,-1343.990104537343,-332.8143262978334,321.0,99.0,False,8
0.641,57.52012609900747,-1323.0,-96.0,323.4093744,99.0,False,8
0.704,63.20222222222222,-1318.9698543669597,-50.61222560334801,324.0,99.0,False,8
0.984,88.47999999999999,-1304.2464179982649,114.59038862651785,325.0,99.0,False,8
1.061,95.44643904046578,-1299.0,173.0,325.4812512,99.0,False,8
1.144,102.96888888888887,-1292.3996616758707,246.3033788936777,326.0,99.0,False,8
1.221,109.96447276061235,-1286.0,318.0,326.55000137142855,99.0,False,8
1.424,128.48,-1270.2791648849395,501.3523250893302,328.0,99.0,False,8
1.441,130.03476989180382,-1269.0,517.0,328.14166613333333,99.0,False,8
1.481,133.69557952484487,-1266.0,554.0,328.47499946666665,99.0,False,8
1.664,150.48,-1252.219093303985,712.8897132381499,330.0,99.0,False,8
1.781,161.2298757287341,-1242.0,828.0,330.4875008,99.0,False,8
1.904,172.54666666666665,-1229.2451201162037,974.5763825100577,331.0,99.0,False,8
2.08,188.77032024605109,-1212.0,1176.0,331.73333333333335,99.73333333333333,False,8
2.144,194.68,-1207.78567497987,1226.131402702647,332.0,100.0,False,8
2.304,209.48,-1200.4754837624635,1314.9257416583653,333.0,99.0,False,8
2.38,216.52362452931987,-1195.0,1379.0,333.2367601718151,99.0,False,8
2.625,239.26166666666666,-1166.6246725863039,1703.011119515596,334.0,99.0,False,8
2.68,244.36210883146902,-1161.0,1767.0,334.0,99.0,False,8
2.825,257.8172222222222,-1150.2640205571577,1889.2997428702483,334.0,99.0,False,8
3.1,283.4829922056563,-1137.0,2045.0,335.96428617142857,99.0,False,8
3.105,283.9505555555555,-1136.680295287584,2048.847733539315,336.0,99.0,False,8
