time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.005835764750170336,-1379.9267106724053,-746.1258465073468,317.3836472418024,99.0,False,8
0.098,8.673611111111107,-1372.6746050270697,-660.2514466422912,318.0,99.0,False,8
0.239,21.203727535752833,-1362.0,-536.0,319.7624992,99.0,False,8
0.258,22.89583333333333,-1360.53987938677,-519.1938938240949,320.0,99.0,False,8
0.418,37.162499999999994,-1348.0487841770732,-377.23225620745677,321.0,100.0,False,8
0.52,46.24909190390267,-1340.0,-288.0,321.0,100.0,False,8
0.618,54.99583333333333,-1332.2236767043887,-203.5760286904432,321.0,100.0,False,8
0.679,60.461240636063046,-1327.0,-146.0,321.5718744,100.0,False,8
0.938,83.79583333333332,-1302.081575595061,139.0839020445921,324.0,100.0,False,8
0.939,83.88604652363757,-1302.0,140.0,324.00499968,99.99500032,False,8
1.138,101.85138888888886,-1289.134537173774,279.2257846521247,325.0,99.0,False,8
1.219,109.17611120347846,-1284.0,337.0,325.40499968,99.0,False,8
1.338,119.96249999999999,-1275.367337864575,439.9271861086837,326.0,99.0,False,8
1.459,130.978279067074,-1266.0,554.0,327.20999936,99.0,False,8
1.538,138.1847222222222,-1259.9723861095615,626.6275363627,328.0,99.0,False,8
1.679,151.05779139573946,-1249.0,754.0,328.4406248,99.0,False,8
1.858,167.42916666666665,-1234.0798566866777,916.0831915883643,329.0,99.0,False,8
1.859,167.5207452221162,-1234.0,917.0,329.00499968,99.00499968,False,8
2.019,182.18797377337424,-1222.0,1063.0,329.80499968,99.80499968,False,8
2.058,185.76249999999996,-1219.2304184207803,1096.4406900712463,330.0,100.0,False,8
2.299,207.84409956633218,-1200.0,1319.0,330.0,100.0,False,8
2.338,211.42916666666665,-1195.5449426564978,1370.260920713842,330.0,100.0,False,8
2.519,228.12079675018458,-1173.0,1630.0,331.80999936,100.0,False,8
2.538,229.87361111111107,-1171.1574763551057,1651.2585399932377,332.0,100.0,False,8
2.818,255.69583333333333,-1156.6585795376768,1819.8461199209949,332.0,100.0,False,8
2.919,265.0353186741115,-1151.0,1887.0,332.50499968,100.0,False,8
3.018,274.1958333333333,-1143.5295351849775,1975.9469522164206,333.0,100.0,False,8
3.099,281.68677224343315,-1137.0,2053.0,333.0,99.4937504,False,8
3.178,288.99583333333334,-1130.9973071865638,2122.5801021862035,333.0,99.0,False,8
3.299,300.2088350185095,-1121.0,2237.0,333.43214262857146,99.43214262857143,False,8
3.458,314.97361111111115,-1102.5701242854648,2448.7897003997928,334.0,100.0,False,8
3.599,328.0917885688707,-1088.0,2616.0,334.58749973333335,99.41250026666667,False,8
3.698,337.30694444444447,-1082.230916062812,2681.57274656666,335.0,99.0,False,8
3.898,355.9180555555556,-1075.0552821735507,2763.3542027288777,335.0,99.0,False,8
3.899,356.0111016110325,-1075.0,2764.0,335.0,99.0,False,8
4.179,382.0665596399334,-1053.0,3023.0,335.0,99.0,False,8
4.258,389.4180555555556,-1046.5536838917537,3097.811159902948,335.0,99.0,False,8
4.379,400.6779406767846,-1037.0,3209.0,335.0,99.0,False,8
4.539,415.5666666666667,-1024.5811532397083,3357.39652804279,335.0,99.0,False,8
4.559,417.42768531122476,-1023.0,3376.0,335.0,99.0,False,8
4.719,432.31547603655963,-1010.0,3525.0,335.0,99.0,False,8
4.819,441.6222222222223,-1001.6781532420093,3618.2782739239256,335.0,99.0,False,8
4.979,456.51111111111123,-988.5550512939883,3765.949345164639,335.0,99.0,False,8
4.999,458.3696198412529,-987.0,3784.0,334.9166666666667,99.0,False,8
5.179,475.0683655260124,-973.0,3951.0,334.1666666666667,99.0,False,8
5.219,478.77777777777794,-969.3165379876901,3994.7246464510267,334.0,99.0,False,8
5.479,502.8974184037028,-943.0,4302.0,334.0,99.72222222222223,False,8
5.579,512.1777777777779,-935.9884359376833,4381.411692180558,334.0,100.0,False,8
5.779,530.7333333333335,-925.0,4505.0,334.0,99.0,False,8
5.979,549.2333333333335,-910.2552523987952,4681.8792326957455,333.0,100.0,False,8
6.139,564.0353588139728,-897.0,4837.0,333.0,100.0,False,8
6.179,567.7333333333335,-893.6617630256374,4874.408314308914,333.0,100.0,False,8
6.199,569.5816260262486,-892.0,4893.0,332.92857142857144,100.0,False,8
6.399,588.035252551209,-876.0,5076.0,332.2142857142857,100.0,False,8
6.459,593.5555555555557,-871.510036854554,5129.062166070235,332.0,100.0,False,8
6.619,608.2352749009954,-859.0,5278.0,330.85304685808245,99.42652342904123,False,8
6.738,619.1305555555557,-847.0408941627472,5415.860128056032,330.0,99.0,False,8
6.939,637.5138442180308,-827.0,5644.0,329.49750016,99.0,False,8
7.138,655.6861111111112,-816.5299629813323,5766.521729852841,329.0,99.0,False,8
7.199,661.2501456106518,-813.0,5808.0,328.6187504,99.0,False,8
7.298,670.263888888889,-805.7484613729853,5892.686091476384,328.0,99.0,False,8
7.498,688.3750000000001,-786.4001311964666,6118.860661041881,326.0,99.0,False,8
7.559,693.891303921013,-780.0,6195.0,325.8729168,99.0,False,8
7.799,715.5829102559372,-756.0,6484.0,325.3729168,99.0,False,8
7.978,731.7083333333334,-747.883074907541,6576.34111712482,325.0,99.0,False,8
8.039,737.1892510814505,-745.0,6610.0,324.69500032,99.0,False,8
8.178,749.7083333333335,-735.7069197902204,6723.308685974083,324.0,99.0,False,8
8.339,764.3765131912744,-723.0,6878.0,324.0,46.00418773333333,False,8
8.418,771.3083333333334,-717.2501083348639,6945.139189272479,324.0,20.0,True,8
8.599,786.0075810863376,-704.0,7099.0,299.1125088,9.2531288,True,8
8.738,796.1972222222223,-691.7762769274237,7250.907413299365,280.0,1.0,True,8
8.839,803.0107354143336,-684.0,7348.0,261.96429714285716,1.0,True,8
9.018,814.0861111111112,-676.1644870548083,7440.0563834617815,230.0,1.0,True,8
9.179,823.3156053995928,-671.0,7500.0,214.4031312,1.0,True,8
9.338,831.775,-663.877033428531,7590.0747400402715,199.0,1.0,True,7
9.399,834.85034066607,-661.0,7625.0,194.08611626666666,1.1694442666666667,True,7
9.679,847.9282953029248,-648.0,7765.0,171.53056071111112,1.9472220444444446,True,7
9.698,848.7750000000001,-647.0740275764895,7774.688348138914,170.0,2.0,True,4
9.898,857.2750000000001,-637.0492658223237,7876.545048873403,153.0,3.0,True,4
9.899,857.3140513539521,-637.0,7877.0,152.906548018751,3.0,True,4
10.219,868.2425000000001,-621.0577381623744,7989.044686247013,123.0,3.0,True,3
10.319,871.5308986094612,-614.0,8020.0,119.22641661326627,3.628930564455622,True,3
10.378,873.4100000000001,-609.1072493448313,8038.634717955321,117.0,4.0,True,2
10.618,880.3433333333335,-584.5533258140241,8114.645664260993,104.0,4.0,True,2
10.719,883.1082882657855,-574.0,8141.0,101.90020895137916,3.7900208951379155,True,2
11.059,891.9269594591246,-537.0,8204.0,94.83160094225043,3.0831600942250437,True,2
11.099,892.9027777777779,-531.2869005961313,8211.438487129373,94.0,3.0,True,2
11.279,897.1261003071477,-502.0,8245.0,87.8125,5.25,True,2
11.419,900.2805555555557,-477.77876960327654,8265.362051997074,83.0,7.0,True,2
11.499,902.050954632185,-463.0,8275.0,81.4,6.2,True,2
11.619,904.6694444444446,-439.08114246876005,8287.263371829595,79.0,5.0,True,2
11.739,907.2544371460087,-414.0,8297.0,78.25,11.75,True,2
11.939,911.513888888889,-372.0,8308.0,77.0,23.0,False,2
12.159,916.1980082545031,-324.0,8316.0,77.0,28.5,False,2
12.219,917.5027777777779,-307.35747824281947,8319.731011562519,77.0,30.0,False,2
12.359,920.6109856785047,-268.0,8330.0,79.1,31.4,False,2
12.419,921.9472222222223,-255.82255378255644,8333.580442084542,80.0,32.0,False,2
12.619,926.3361111111112,-229.02996694167328,8347.39054136251,79.0,0.0,True,2
12.639,926.7638674490568,-226.0,8350.0,78.71428571428571,0.0,True,2
12.899,932.1694444444446,-179.0153519029472,8402.928474867234,75.0,0.0,False,2
12.959,933.4116136244688,-171.0,8414.0,74.7,1.2,False,2
13.099,936.2805555555557,-160.32633248161335,8433.190103614434,74.0,4.0,False,2
13.299,940.1696937590389,-155.0,8459.0,71.14285714285714,12.571428571428571,False,2
13.379,941.7250000000001,-151.98898090599255,8475.089860100834,70.0,16.0,False,2
13.58,945.7361515058454,-144.0,8523.0,71.11977802878609,26.63789127346785,False,2
13.738,948.9050000000001,-140.90872230273447,8555.23308677564,72.0,35.0,False,2
13.898,952.1050000000001,-140.87132252609533,8586.13693526482,72.0,35.0,False,2
13.979,953.8113087781926,-142.0,8605.0,73.84090763636364,37.0249984,False,2
14.319,961.6645244276958,-153.0,8697.0,81.56818036363636,45.5249984,False,2
14.338,962.1272222222224,-153.63042336108765,8701.076565934938,82.0,46.0,False,2
14.719,971.9378391582268,-167.0,8764.0,92.47749824,60.2874976,False,2
