time_s,distance_m,x_m,y_m,speed_kmh,throttle,brake,gear
0.0,0.22501976083987274,-1365.435245477115,-583.5857380578949,317.5968744,100.0,False,8
0.043,4.029166666666665,-1362.1982836448637,-545.032839119693,318.0,100.0,False,8
0.2,17.94049862128907,-1352.0,-425.0,318.9812496,100.0,False,8
0.203,18.206944444444446,-1351.8299004314233,-423.02329234825027,319.0,100.0,False,8
0.483,43.173611111111114,-1338.9052188387782,-277.6407932958847,321.0,100.0,False,8
0.581,51.93156615023969,-1333.0,-213.0,321.48999936,100.0,False,8
0.683,61.06250000000001,-1325.1907567609624,-127.6766418162241,322.0,100.0,False,8
0.841,75.25748035209702,-1312.0,18.0,322.8777784888889,100.0,False,8
1.021,91.4788551381393,-1298.0,179.0,323.8777770666667,100.0,False,8
1.043,93.4625,-1295.6620808211164,206.0707292992479,324.0,100.0,False,8
1.241,111.32688128824714,-1270.0,503.0,324.7071433142857,100.0,False,8
1.323,118.74027777777778,-1261.2827813987533,603.4787958815025,325.0,100.0,False,8
1.701,153.0681576162082,-1237.0,882.0,326.88999936,100.0,False,8
1.723,155.07361111111112,-1235.7995473852432,895.9691526634558,327.0,100.0,False,8
2.101,189.61908379422437,-1214.0,1154.0,328.88999936,100.0,False,8
2.123,191.6291666666667,-1212.4134565580002,1172.8922200715404,329.0,100.0,False,8
2.321,209.71556895188976,-1197.0,1355.0,329.0,100.0,False,8
2.363,213.5625,-1193.9013981784924,1390.5193681437472,329.0,100.0,False,8
2.521,228.08375439746843,-1181.0,1537.0,330.31666773333336,100.0,False,8
2.603,235.6291666666667,-1170.981351193491,1653.8089963484524,331.0,100.0,False,8
2.721,246.48092932768728,-1156.0,1830.0,331.0,100.0,False,8
2.843,257.6958333333333,-1146.2216064862746,1945.0200647661368,331.0,100.0,False,8
3.12,283.1606915943491,-1134.0,2087.0,331.0,100.0,False,8
3.163,287.11805555555554,-1130.9585598169824,2121.9300137501555,331.0,100.0,False,8
3.32,301.58153479404405,-1118.0,2270.0,331.43611093333334,100.0,False,8
3.523,320.3180555555556,-1102.4594860202817,2445.632697889788,332.0,100.0,False,8
3.58,325.5865821967614,-1097.0,2509.0,332.2035712,100.0,False,8
3.8,345.94051646519597,-1072.0,2805.0,332.9892854857143,100.0,False,8
3.803,346.21805555555557,-1071.7309716877044,2808.1644688684714,333.0,100.0,False,8
4.042,368.3255555555555,-1058.8720338907879,2955.5268158460717,333.0,100.0,False,8
4.1,373.69256521446334,-1056.0,2989.0,333.0,100.0,False,8
4.362,397.92555555555555,-1037.2343372253495,3212.690077227882,333.0,100.0,False,8
4.42,403.27687744556636,-1031.0,3284.0,332.63975220462197,100.0,False,8
4.523,412.7733333333333,-1017.7331041523297,3432.4009532480936,332.0,100.0,False,8
4.6,419.87580869582297,-1008.0,3541.0,332.0,99.67916693333333,False,8
4.763,434.90666666666664,-992.4226677317033,3718.4932486126027,332.0,99.0,False,8
5.06,462.2143493578325,-975.0,3926.0,331.0718752,99.9281248,False,8
5.083,464.3288888888889,-973.7223913815326,3941.1050082343336,331.0,100.0,False,8
5.3,484.2901053409361,-961.0,4091.0,331.0,100.0,False,8
5.443,497.4288888888889,-950.1502775051757,4220.099963260169,331.0,100.0,False,8
5.52,504.4921179698183,-944.0,4293.0,330.5187504,100.0,False,8
5.603,512.0955555555555,-937.4467366822414,4370.09175172995,330.0,100.0,False,8
5.8,530.1005983910738,-922.0,4548.0,329.1791669333333,100.0,False,8
5.843,534.0288888888889,-918.584956567833,4586.223044832561,329.0,100.0,False,8
6.003,548.6511111111112,-905.4776767141581,4732.080637007135,329.0,100.0,False,8
