distance_m,x_m,y_m
4058.395833333333,7396.785543502456,3507.4837073335934
4070.1924399732716,7298.0,3441.0
4073.729166666666,7266.670031991365,3422.706325418649
4084.4039543725307,7169.0,3371.0
4089.329166666666,7123.982785447547,3348.377488536138
4099.024332774097,7036.0,3304.0
4105.4625,6977.540735386386,3272.214522303254
4114.004578184793,6904.0,3228.0
4121.929166666667,6845.233899823648,3186.227694524824
4129.215752485857,6794.0,3144.0
4141.451388888889,6704.476173755734,3059.679954208546
4144.540963813618,6682.0,3037.0
4158.384722222222,6584.512879293026,2932.7873270863224
4160.0926837339875,6573.0,2920.0
4175.584722222222,6472.850824757659,2803.3108105922056
4175.873201486602,6471.0,2801.0
4191.818989865439,6370.0,2666.0
4192.984722222222,6363.052037304517,2656.194115054829
4206.527468823646,6288.0,2545.0
4210.584722222222,6267.47978786939,2512.232510787721
4222.850784309451,6209.0,2412.0
4228.451388888889,6182.379238517407,2363.41918561387
4239.3009647419,6131.0,2266.0
4246.451388888889,6097.969439564846,2202.2449690171097
4255.933916191025,6055.0,2118.0
4264.718055555556,6015.569840930481,2039.344117515762
4272.77778497895,5980.0,1967.0
4283.184722222222,5935.282877667244,1873.8147047258662
4289.755110352051,5907.0,1815.0
4301.784722222222,5854.24267607954,1707.378990050297
4306.855376527378,5832.0,1662.0
4320.584722222223,5772.33147628934,1538.8963956336083
4324.133357967448,5757.0,1507.0
4339.584722222223,5690.52496748077,1367.841429138547
4341.5717160249305,5682.0,1350.0
4358.718055555557,5608.702500025578,1196.5924061199223
4359.11832946257,5607.0,1193.0
4376.780760588547,5532.0,1034.0
4377.984722222223,5526.84671483127,1023.2047617789988
4394.431495437567,5456.0,876.0
4397.25138888889,5443.932501324121,850.5865966111915
4412.242981848017,5380.0,715.0
4416.718055555557,5360.658206561456,674.6946522006293
4430.178328446336,5302.0,554.0
4436.318055555556,5275.428461662117,499.2133098089362
4448.2299732600295,5224.0,393.0
4456.051388888889,5189.920979882779,322.7431697708236
4466.352001414645,5145.0,230.0
4475.85138888889,5104.104529924722,145.05156209015612
4484.554268291504,5066.0,66.0
4495.784722222223,5014.60172749981,-39.83448178186958
4502.879132711657,4983.0,-105.0
4515.851388888889,4929.519375638338,-216.1617732728051
4521.298568105373,4907.0,-263.0
4535.984722222223,4843.497472895634,-394.7014872199785
4539.766281052941,4827.0,-429.0
4552.902222222223,4770.147818019854,-547.6883186440223
4558.3115741008905,4747.0,-596.0
4573.150833333334,4683.82618071385,-727.2896538214428
4576.971645759679,4667.0,-762.0
4593.550833333334,4591.349848327055,-916.8765492795048
4595.679581956268,4582.0,-936.0
4614.017500000001,4505.799486409154,-1092.2954562585778
4614.444575298281,4504.0,-1096.0
4633.265219478803,4422.0,-1265.0
4634.550833333334,4416.352917564334,-1276.5797848671343
4652.146346557691,4339.0,-1434.0
4655.150833333333,4325.650357698002,-1460.9339671604625
4670.940136044449,4255.0,-1603.0
4675.7508333333335,4233.59542252774,-1646.2999730750455
4689.864367669647,4171.0,-1773.0
4696.4175,4141.751232824596,-1831.4651191860903
4708.855540899848,4086.0,-1942.0
4717.150833333332,4048.7561898628983,-2015.775960794962
4727.858619695912,4000.0,-2112.0
4737.884166666667,3953.0115517698623,-2203.9759515562714
4745.2447759284905,3918.0,-2272.0
4758.684166666666,3853.5282664268593,-2396.1336741317527
4764.318540524726,3827.0,-2447.0
4779.484166666667,3757.8986182640756,-2579.0893338752044
4783.38377448913,3740.0,-2613.0
4800.284166666666,3660.351768886019,-2761.911005570574
4802.451571779799,3650.0,-2781.0
4821.084166666666,3560.1108354441135,-2944.2159124303626
4821.516731705398,3558.0,-2948.0
4840.521318150568,3464.0,-3114.0
4841.8175,3457.4867057320234,-3125.2568226701296
4859.535708436559,3367.0,-3278.0
4862.550833333333,3351.2768840635617,-3303.8100780594955
4878.426129999618,3266.0,-3438.0
4883.150833333332,3239.415386850043,-3476.6462748463055
4897.342150172456,3156.0,-3589.0
4903.617499999999,3116.3084928712356,-3638.4361920122847
4915.241225695551,3038.0,-3729.0
4922.617499999999,2987.298085794716,-3782.3798703910434
4932.143748159934,2920.0,-3846.0
4940.617499999999,2855.685705006962,-3898.819865684211
4948.025904921317,2795.0,-3942.0
4957.150833333333,2714.4103609327185,-3990.078163381937
4962.708286526577,2664.0,-4016.0
4972.550833333333,2575.2391506415784,-4054.6477093066137
4976.612585387886,2539.0,-4068.0
4987.4175,2443.196392181455,-4096.414405664965
4990.186633735653,2418.0,-4102.0
5002.084166666666,2304.623848225167,-4118.001366194402
5003.582044998278,2290.0,-4119.0
5016.217499999999,2164.9148964651536,-4117.262218560725
5016.507914194949,2162.0,-4117.0
5029.214174958212,2034.0,-4096.0
5030.084166666666,2025.438455477212,-4093.97875545872
5042.080199180565,1911.0,-4059.0
